0.7619047619047619	0.8478845228845231	0.625	0.5	1.0	0.3333333333333333
0.5	0.34479478854478857	0.5	0.2	0.25	0.16666666666666666
0.3125	0.385782967032967	0.4375	0.18181818181818182	0.14285714285714285	0.25
0.6349206349206349	0.6322300715157858	0.5625	0.22222222222222224	0.5	0.14285714285714285
0.4761904761904762	0.567475381761096	0.5	0.3333333333333333	0.4	0.2857142857142857
0.7301587301587302	0.7019995877138734	0.5625	0.4615384615384615	0.5	0.42857142857142855
0.703125	0.6003076784326784	0.625	0.5714285714285715	0.6666666666666666	0.5
0.2545454545454545	0.2268666056166056	0.5625	0.22222222222222224	0.25	0.2
0.6545454545454545	0.6224009324009324	0.625	0.5	0.42857142857142855	0.6
0.546875	0.6354929792429792	0.5	0.3333333333333333	0.5	0.25
0.9230769230769231	0.711111111111111	0.5625	0.4615384615384615	0.3	1.0
0.65625	0.6601155788655788	0.625	0.5714285714285715	0.6666666666666666	0.5
0.4727272727272727	0.28066100566100566	0.625	0.25	0.3333333333333333	0.2
0.8363636363636364	0.7925974025974025	0.625	0.5714285714285714	0.4444444444444444	0.8
0.6984126984126984	0.5995078334364048	0.5	0.2	0.3333333333333333	0.14285714285714285
0.6875	0.6817824536574536	0.5625	0.36363636363636365	0.6666666666666666	0.25
0.5833333333333334	0.5374158249158248	0.625	0.0	0.0	0.0
0.746031746031746	0.7455963789297122	0.5	0.19999999999999998	1.0	0.1111111111111111
0.6825396825396826	0.6230549212692069	0.625	0.5714285714285714	0.5714285714285714	0.5714285714285714
0.75	0.6980235042735042	0.75	0.6666666666666666	0.6666666666666666	0.6666666666666666
0.16666666666666669	0.15140796703296702	0.4375	0.0	0.0	0.0
0.6727272727272726	0.5907342657342657	0.6875	0.5454545454545454	0.5	0.6
0.6190476190476191	0.6866908884766028	0.625	0.5	0.6	0.42857142857142855
0.9666666666666668	0.9553571428571429	0.875	0.8	1.0	0.6666666666666666
0.4603174603174603	0.4925664613164613	0.5	0.5	0.5714285714285714	0.4444444444444444
0.65625	0.7098063394938394	0.625	0.625	0.625	0.625
0.7833333333333333	0.7388047138047137	0.75	0.6666666666666666	0.6666666666666666	0.6666666666666666
0.703125	0.7064217032967033	0.6875	0.6666666666666666	0.7142857142857143	0.625
0.75	0.6618686868686868	0.8125	0.7272727272727272	0.8	0.6666666666666666
0.6727272727272727	0.5270726495726495	0.6875	0.4444444444444445	0.5	0.4
0.5714285714285714	0.7649718337218337	0.625	0.6250000000000001	0.7142857142857143	0.5555555555555556
0.5873015873015873	0.755342728259395	0.625	0.5714285714285714	0.8	0.4444444444444444
0.5208333333333334	0.2652777777777778	0.625	0.25	0.25	0.25
0.5555555555555556	0.4540528915528915	0.625	0.5	0.6	0.42857142857142855
0.6666666666666667	0.6680851555851555	0.5	0.42857142857142855	0.6	0.3333333333333333
0.8412698412698413	0.871001221001221	0.75	0.6	1.0	0.42857142857142855
0.55	0.37080026455026455	0.5625	0.3636363636363636	0.4	0.3333333333333333
0.7777777777777779	0.8024376417233559	0.75	0.7142857142857143	0.7142857142857143	0.7142857142857143
0.6545454545454545	0.6200396825396826	0.625	0.5714285714285714	0.4444444444444444	0.8
0.5625	0.5836219336219336	0.625	0.6666666666666665	0.6	0.75
0.7166666666666667	0.617574555074555	0.6875	0.4444444444444444	0.6666666666666666	0.3333333333333333
0.296875	0.37918851981351975	0.375	0.0	0.0	0.0
0.7090909090909091	0.6493406593406594	0.625	0.5	0.42857142857142855	0.6
0.6984126984126985	0.7862103174603174	0.5625	0.46153846153846156	0.75	0.3333333333333333
0.5	0.3393384393384393	0.625	0.0	0.0	0.0
0.6666666666666667	0.6614748677248676	0.6875	0.5454545454545454	0.6	0.5
0.734375	0.7410048285048285	0.625	0.4	1.0	0.25
0.746031746031746	0.5541280148423006	0.625	0.5714285714285714	0.5714285714285714	0.5714285714285714
0.43636363636363634	0.2701298701298701	0.4375	0.1818181818181818	0.16666666666666666	0.2
0.5416666666666667	0.2674013486513486	0.5625	0.36363636363636365	0.2857142857142857	0.5
best = 0.6279177974802975
