0.5238095238095238	0.6507231194731196
0.36666666666666664	0.2996579809079809
0.375	0.19109813797313796
0.5714285714285714	0.5703347247990105
0.5555555555555556	0.4227324263038549
0.41269841269841273	0.3732698848770277
0.640625	0.6437368187368188
0.2	0.19749042624042626
0.4727272727272727	0.269468031968032
0.546875	0.6563108766233766
0.7692307692307692	0.5592592592592592
0.515625	0.4711080586080586
0.3636363636363637	0.2790888278388278
0.7090909090909091	0.4366414141414141
0.42857142857142855	0.36197691197691195
0.71875	0.7672983266733266
0.36666666666666664	0.4203296703296703
0.6190476190476191	0.7584515022015021
0.41269841269841273	0.3645293198864627
0.5833333333333334	0.37197570947570946
0.3125	0.17606837606837608
